USA-IL-00085,Chapel Hill Golf Club,Semi-Private,18,2500 N Chapel Hill Rd,McHenry,Illinois,United States of America,60050,(815) 385-0333,(815) 385-0152,chapelhillgolfcourse.com,-88.237925,42.363447,Brian Bridges,manager,proshop@chapelhillgolfcourse.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00086,Coyote Run Golf Course,Public,18,800 Kedzie Ave,Flossmoor,Illinois,United States of America,60422,708-957-8700,708-957-8787,http://www.coyoterungolf.com/,-87.6966,41.54819,Tom Denklau,Head Pro/Manager,tdenklau@hfparks.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
USA-IL-00087,Chester Country Club,Semi-Private,9,State Route 3,Chester,Illinois,United States of America,62233,(618) 826-3168,,http://chesterill.com.216-250-115-233.praxis-server.com/recreation/chester-country-club/,-89.8331,37.920718,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00088,Chicago Golf Club,Private,18,25W253 Warrenville Rd,Wheaton,Illinois,United States of America,60187,(630) 665-2988,,,-88.123683,41.846762,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00089,Chicago Heights Park District,Public,9,1112 Scott Ave,Chicago Heights,Illinois,United States of America,60411,(708) 755-3673,,chparkdistrict.net,-87.656623,41.510576,F Perez,Manager,fperez@chparkdistrict.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00090,Chicago Heights Park District Golf Club,Public,9,315 Glenwood Rd,Chicago Heights,Illinois,United States of America,60411,(708) 754-3673,(708) 754-7576,,-87.634855,41.525888,Alex Lopez,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00091,Chick Evans Golf Course,Public,18,6145 N Golf Rd,Morton Grove,Illinois,United States of America,60053,(847) 965-5353,(847) 965-0342,www.forestpreservegolf.com,-87.77812,42.055269,T Wolff,Manager,twolff@forestpreservegolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00092,Cinder Ridge Golf Course,Public,18,24801 Lakepoint Dr,Wilmington,Illinois,United States of America,60481,(815) 476-4000,(815) 476-0076,www.cinderridge.com,-88.213225,41.306184,,,info@cinderridge.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00093,Clinton Country Club,Private,9,Route 51 S,Clinton,Illinois,United States of America,61727,(217) 935-2918,,www.clintoncountryclub.org,-89.966342,38.551189,,,clinton.country.club@gmail.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00094,Cloverleaf Golf Course,Public,18,3555 Fosterburg Rd,Alton,Illinois,United States of America,62002,(618) 462-3022,(618) 462-9697,,-90.104992,38.925165,Nancy Lawson,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00095,Cog Hill Golf and Country Club,Public,72,12294 Archer Ave,Lemont,Illinois,United States of America,60439,(630) 257-5872,(630) 257-3665,www.coghillgolf.com,-87.961297,41.664901,,General Manager,coghill@coghillgolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00096,Colonial Golf Course,Public,18,Old 51 S Rd,Sandoval,Illinois,United States of America,62882,(618) 247-3307,,www.sandovalcolonialgolf.com/,-89.114666,38.583362,,,colonialgc@frontiernet.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00097,Columbia Golf Club,Public,18,125 AA Rd,Columbia,Illinois,United States of America,62236,(618) 286-4455,,www.columbiagolfclub.net,-90.219949,38.480046,Traci Firestone,General Manager,traci@columbiagolfclub.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00098,Columbus Park Golf Course,Public,9,5700 W Jackson Blvd,Chicago,Illinois,United States of America,60644,(312) 746-5573,(312) 746-5573,www.cpdgolf.com,-87.767841,41.877099,,,acarney@cpdgolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00099,Conway Farms Golf Club,Private,18,405 S Conway Farms Rd,Lake Forest,Illinois,United States of America,60045,(847) 234-7160,(847) 234-7186,www.conwayfarmsgolfclub.org/,-87.893281,42.234265,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00100,Country Club of Decatur,Private,18,135 N Country Club Rd,Decatur,Illinois,United States of America,62521,(217) 429-7823,(217) 428-9019,ccofdecatur.com/,-88.888369,39.84448,Stephen Hartman,,hartman@ccofdecatur.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00101,Country Club of Peoria,Private,18,4700 N Grandview Dr,Peoria,Illinois,United States of America,61614,(309) 685-1212,(309) 686-7019,,-89.563647,40.741509,,,cap93@aol.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00102,Country Hills Golf Course,Public,9,Rural Route 1,Greenview,Illinois,United States of America,62642,(217) 632-7242,(217) 632-2099,www.countryhillsgc.com/,-89.734888,40.08539,Glenn Simmering,General Manager,glenn@countryhillsgc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00103,Country Lakes Golf Club,Public,18,1601 Fairway Dr,Naperville,Illinois,United States of America,60563,(630) 420-1060,(630) 420-1961,www.countrylakescountryclub.com/,-88.2180604,41.788429,,,countrylane@centurytel.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00104,Country View Golf Course,Public,9,8284 N 2300th Ave,Geneseo,Illinois,United States of America,61254,(309) 441-5272,,www.countryviewgolfcourse.net/,-90.27413,41.483657,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00105,Countryside Golf Club,Public,36,20800 Hawley St,Mundelein,Illinois,United States of America,60060,(847) 566-5544,(847) 566-5139,www.lcfpd.org/countryside,-88.04106,42.26616,,,countryside@LCFPD.org,N/D,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
USA-IL-00106,Countryside West Golf Club,Public,9,6209 Route 38,De Kalb,Illinois,United States of America,60115,(815) 758-5249,,,-88.827341,41.936028,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00107,Coyote Creek Golf Club,Public,18,8201 W Lancaster Rd,Bartonville,Illinois,United States of America,61607,(309) 633-0911,,www.golfcoyotecreek.com,-89.722392,40.623986,,,marybeth@coyotecreek.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00108,Crab Orchard Golf Club,Semi-Private,18,W Grand Ave,Carterville,Illinois,United States of America,62918,(618) 985-2321,(618) 985-3888,www.craborchardgolfclub.com/,-89.091489,37.760203,,,info@craborchardgolfclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00109,Craig Woods Golf Course,Public,9,5818 S II,Woodstock,Illinois,United States of America,60098,(815) 337-3116,,www.crystalwoodsgc.com,-88.438149,42.410704,Charlie Kane,Pro Shop Manager,playgolf@crystalwoodsgc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00110,Crane Creek Golf Club,Public,18,24205 E CR 700 N,Kilborne,Illinois,United States of America,62655,(309) 538-9141,,www.golfcranecreek.com,-89.900301,40.163618,Taylor Fangmeier,Clubhouse Manager,taylor@golfcranecreek.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00111,Cress Creek Country Club,Private,18,1215 Royal St George Dr,Naperville,Illinois,United States of America,60563,(630) 355-5584,(630) 355-7346,www.cresscreekcc.com/,-88.164188,41.790145,David Gould,General Manager,david.gould@cresscreekcc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00112,Crestwicke Country Club,Private,18,Route 13,Bloomington,Illinois,United States of America,61704,(309) 828-0522,(309) 827-5365,www.crestwicke.com/,-88.981966,40.454189,Mark English,Director of Golf / Membership,crestwicke@frontier.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00113,Crooked Creek Golf Club,Public,18,8250 Seven Oaks Rd,Mount vernon,Illinois,United States of America,62864,(877) 952-4653,,,-89.003264,38.381221,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00114,Crooked Knee Golf Course,Public,18,Rural Route 1,Henry,Illinois,United States of America,61537,(309) 364-3012,,www.crookedkneegc.com,-90.460996,41.437412,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00115,Cross Creek Golf Course,Semi-Private,9,15523 Henry Rd,Morrison,Illinois,United States of America,61270,(815) 772-7966,,www.crosscreekgolfandestates.com/,-89.99756,41.80314,,,crosscreekgolf@frontiernet.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00116,Crystal Lake Country Club,Private,18,721 Country Club Rd,Crystal Lake,Illinois,United States of America,60014,(815) 459-1068,(815) 459-3159,www.clcountryclub.com/,-88.347333,42.226992,,,clcc@clcountryclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00117,Crystal Tree Golf & Country Club,Private,18,14500 Crystal Tree Dr,Orland Park,Illinois,United States of America,60462,(708) 403-3010,(708) 403-3198,www.crystaltreecc.org,-87.87627,41.626732,Patti Slatin,Club Manager,pslatin@crystaltreecc.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00118,Crystal Woods Golf Club,Semi-Private,18,5915 S Route 47,Woodstock,Illinois,United States of America,60098,(815) 338-3111,(815) 338-1986,crystalwoodsgc.com,-88.422685,42.2447729,,,cvandergroef@crystalgolfresort.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00119,Danville Country Club,Private,18,Denmark Rd,Danville,Illinois,United States of America,61832,(217) 442-6027,(217) 442-8435,golfdanvillecc.com/,-87.645402,40.164796,ALLEN WALL,Golf Course Superintendent,awall@golfdanvillecc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00120,Dayton Ridge Golf Club,Public,9,Route 1,Ottawa,Illinois,United States of America,61350,(815) 434-0145,(815) 434-0853,,-88.837027,41.330417,Steve Callaway,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00121,Deer Creek Golf Club,Public,18,25055 Western Ave,University Park,Illinois,United States of America,60466,(708) 672-6667,(708) 672-6672,www.deercreekgolfcourse.com,-87.670864,41.442037,,,info@deercreekgolfcourse.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00122,Deer Park Country Club,Private,18,100 Deer Park Ln,Oglesby,Illinois,United States of America,61348,(815) 667-4230,(815) 667-3069,www.deerparkcountryclub.com/,-89.0292072,41.3015056,JT Thompson,General Manager,jt@deerparkcountryclub.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00123,Deer Path Golf Course,Public,18,500 W Deerpath Rd,Lake Forest,Illinois,United States of America,60045,(847) 615-4290,,,-87.859332,42.247104,Chris Marszalek,Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00124,Deer Run Golf Course,Semi-Private,18,Deer Run Dr,Hamilton,Illinois,United States of America,62341,(217) 847-3623,(217) 847-3623,www.deerrunhamilton.com,-91.341021,40.403919,Paul Deyo,Manager,clubhouse@deerrunhamilton.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00125,Deer Valley Country Club,Public,27,3298 Hoover Rd,Deer Grove,Illinois,United States of America,61243,(815) 438-4653,(815) 438-4654,www.dvforegolf.com,-89.68961,41.6324,Chris Sandell,Golf Shop Manager,chrissandell@dvforegolf.com,N/D,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
USA-IL-00126,Deer Valley Golf Course,Public,9,46W994 Jericho Rd,Big Rock,Illinois,United States of America,60511,(630) 556-3333,(630) 556-9903,www.deervalleyclubil.com,-88.4905955,41.7342216,John O'Connor,Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00127,Deerfield Golf Club,Public,18,1201 Saunders Rd,Riverwoods,Illinois,United States of America,60015,(847) 945-8333,(847) 945-0699,www.deerfieldgolf.org/,-87.882889,42.168411,James McCormick,Director of Golf / General Manager & Head Golf Pro,jmccormick@deerfieldgolf.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00128,Deerpath Golf Club,Municipal,18,500 West Deerpath Rd,Lake Forest,Illinois,United States of America,60045,(847) 615-4290,,www.cityoflakeforest.com,-87.859332,42.247104,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00129,Detweiller Golf Course,Public,9,8412 N Galena Rd,Peoria,Illinois,United States of America,61615,(309) 692-7518,(309) 674-4364,,-89.577397,40.789471,Bill Waller,General Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00130,Downers Grove Park District Golf Club,Public,9,2420 Haddow Ave,Downers Grove,Illinois,United States of America,60515,(630) 963-1306,(630) 963-1543,www.dgparks.org,-88.040219,41.797684,Matt Cushing,Vice President,mcushing@dgparks.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00131,Dwight Country Club,Semi-Private,18,31577 N 2400 E Rd,Dwight,Illinois,United States of America,60420,(815) 584-1399,(815) 584-1427,www.dwightcountryclub.com,-88.470433,41.087438,Joe Bloxam,General Manager,gmdcc@prairieinet.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00132,Eagle Brook Country Club,Private,18,2288 Fargo Blvd,Geneva,Illinois,United States of America,60134,(630) 208-4653,(630) 208-4658,www.eaglebrookclub.com,-88.338954,41.875866,Bob Hon,General Manager,bhon@eaglegolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00133,Eagle Creek Resort,Resort,18,Eagle Creek State Park,Findlay,Illinois,United States of America,62534,(217) 756-3456,(217) 756-3411,www.eaglecreekresort.com,-88.714374,39.498698,,,golf@eaglecreekresort.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
USA-IL-00134,Eagle Ridge Golf Club,Resort,63,385 Territory Dr,Galena,Illinois,United States of America,61036,(815) 777-2500,(815) 777-4500,www.eagleridge.com,-90.333404,42.390853,,,ermembership@eagleridge.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
USA-IL-00135,Eaglewood Resort & Spa,Resort,9,1401 Nordic Rd,Itasca,Illinois,United States of America,60143,(630) 773-3510,(630) 773-1709,www.eaglewoodresort.com,-88.031666,41.958558,,,stay@doral.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes
USA-IL-00136,Earlville Country Club,Public,9,403 Oak St,Earlville,Illinois,United States of America,60518,(815) 246-9329,(815) 246-9329,,-88.919008,41.589144,Debra Budrach,Manager,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00137,Edgebrook Country Club,Semi-Private,18,2100 Suydam Rd,Sandwich,Illinois,United States of America,60548,(815) 786-3058,(815) 786-6893,www.sandwichgolf.com,-88.64967,41.652607,,,edgebrookgc@sandwichgolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00138,Edgebrook Golf Course,Public,18,6100 N Central Ave,Chicago,Illinois,United States of America,60646,(773) 763-8320,(776) 763-4604,www.forestpreservegolf.com,-87.766745,41.988749,Tom Barrett,Regional Manager,info@forestpreservegolf.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00139,Edgewood Golf Club,Public,18,Rural Route 3,Auburn,Illinois,United States of America,62615,(217) 438-3221,(217) 438-3299,www.edgewoodgc.com,-89.747075,39.566827,,,dave@edgewoodgc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00140,Edgewood Park Golf Club,Semi-Private,18,Route 89,Mc Nabb,Illinois,United States of America,61335,(815) 882-2317,,,-89.2061816,41.1762827,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00141,Edgewood Valley Country Club,Private,18,7500 S Willow Springs Rd,La Grange,Illinois,United States of America,60525,(708) 246-5476,(708) 246-6713,www.edgewoodvalleycc.com,-87.8866693,41.7533432,Steve Turner,,sturner@edgewoodvalleycc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00142,Effingham Country Club,Private,18,W Route 40,Effingham,Illinois,United States of America,62401,(217) 347-0423,(217) 347-7546,www.effingham.net/ecc,-88.598085,39.10029,,,jedco@effingham.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00143,El Paso Golf Club,Semi-Private,18,Route 1,El Paso,Illinois,United States of America,61738,(309) 527-5225,(309) 527-5010,www.elpasogolfclub.com,-89.006753,40.674939,Lane Vance,General Manager,golfclubgm@elpaso.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00144,Elgin Country Club,Private,18,37W267 Weld Rd,Elgin,Illinois,United States of America,60123,(847) 741-2707,(847) 741-4779,www.elgincc.com,-88.3286164,42.0286116,,,info@elfincc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00145,Elliot Golf Course,Public,18,888 South Lyford Rd,Rockford,Illinois,United States of America,61108,(815) 332-5130,,www.rockfordparks.org,-88.960323,42.263012,,,rpdmail@inwave.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00146,Elmwood Golf Course,Public,9,1400 Eiler Rd,Belleville,Illinois,United States of America,62223,(618) 538-5826,(618) 538-5053,,-90.094964,38.53961,,,billroj@aol.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00147,Emerald Hill Golf Club,Public,18,16802 Prairieville Rd,Sterling,Illinois,United States of America,61081,(815) 622-6204,(815) 622-6224,,-89.6320543,41.8278449,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00148,Evanston Golf Club,Private,18,4401 Dempster St,Skokie,Illinois,United States of America,60076,(847) 676-0300,(847) 676-0372,www.evanstongolfclub.org,-87.738233,42.040758,Ken Carrano,Controller,kcarrano@evanstongolfclub.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00149,Evergreen Golf & Country Club,Public,18,9140 S Western Ave,Evergreen Park,Illinois,United States of America,60805,(773) 238-6680,,,-87.682261,41.727075,Anna Ahern,President,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00150,Exmoor Country Club,Private,18,700 Vine Ave,Highland Park,Illinois,United States of America,60035,(847) 432-3600,(847) 432-1296,www.exmoorcountryclub.org,-87.806825,42.192328,Michael Leising,Assistant Clubhouse Manager,receptionist@exmoorcountryclub.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00151,Fairfield Country Club,Semi-Private,9,701 NW 9th St,Fairfield,Illinois,United States of America,62837,(618) 847-7222,,www.fairfieldcountryclub.com,-88.371741,38.386073,Harvey Jackson,Chief Warrant Officer,fairfieldcountryclub@yahoo.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00152,Fairlakes Golf Course,Public,18,Rural Route 1,Secor,Illinois,United States of America,61771,(309) 744-2222,,www.fairlakesgc.com,-89.13013,40.741326,David Rife,Owner,david.rife@fairlakesgc.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00153,Fairmont Golf Club & Driving Range,Public,9,4001 Collinsville Rd,Fairmont City,Illinois,United States of America,62201,(618) 874-9554,,,-90.108604,38.647614,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00154,Fairway Hills Golf Course,Public,9,Route 2,Virginia,Illinois,United States of America,62691,(217) 452-3488,,,-90.211296,39.95142,William M Fry,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00155,Far Oaks Golf Club ,Public,27,419 Old Collinsville Rd,Caseyville,Illinois,United States of America,62232,(618) 628-2900,(618) 628-1328,www.faroaksgolfclub.com,-89.97174,38.62331,Doyle Moffitt,Director of Golf,dmoffitt@faroaksgolf.com ,N/D,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
USA-IL-00156,Faries Park Golf Course,Public,18,1 Faries Park Way,Decatur,Illinois,United States of America,62521,(217) 422-2211,(217) 422-2211,www.decatur-parks.org,-88.8930387,39.8609577,,,kb@decparks.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00157,Flag Creek Golf Course,Public,9,6939 S Wolf Rd,Countryside,Illinois,United States of America,60525,(708) 246-3336,(708) 246-5703,www.flaggcreekgolfcourse.org/,-87.896694,41.762928,Billy Rosinia,PGA General Manager,brosinia@pleasantdaleparks.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00158,Flora Country Club,Semi-Private,9,Rural Route 2,Flora,Illinois,United States of America,62839,(618) 662-2500,,,-88.477392,38.671232,Ron Hill,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00159,Flossmoor Country Club,Private,18,193 Western Ave,Flossmoor,Illinois,United States of America,60422,(708) 798-9759,(708) 798-8399,www.flossmoorcc.org/,-87.674606,41.538912,Dale Mitchell,President,membership@flossmoorcc.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00160,Flying M Ranch Golf Club,Public,9,6003 Mathis Rd,Centralia,Illinois,United States of America,62801,(618) 532-8602,,,-89.195022,38.508292,Evelyn Mathis,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00161,Fon du Lac Golf Course,Public,9,123 Par 3 Ln,East Peoria,Illinois,United States of America,61611,(309) 699-4222,(309) 699-4222,,-89.569324,40.655662,,,mitchell3@worldnet.att.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00162,Forest Hills Country Club,Private,18,5135 Forest Hills Rd,Rockford,Illinois,United States of America,61114,(815) 877-4280,(815) 636-4546,www.fhcc1921.com/,-89.050567,42.302609,Don Altman,Golf Course Superintendent & Operations Manager,don@fhcc1921.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00163,Fort Sheridan Golf Course,Public,18,Sheridan Rd,Fort Sheridan,Illinois,United States of America,60037,(847) 266-2120,,www.lcfpd.org/fort_sheridan_golf/,-87.822156,42.222673,Chris Ayers,Manager,greenbelt@lcfpd.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00164,Foss Park Golf Course,Public,18,3124 Argonne Dr,North Chicago,Illinois,United States of America,60064,(847) 689-7490,(847) 689-7496,,-87.873197,42.325102,,,ffgolf@aol.com,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00165,Fountain Hills Golf Club,Public,9,12601 S Kedzie Ave,Alsip,Illinois,United States of America,60803,(708) 388-4653,(708) 388-3435,www.fountainhillsgc.com/,-87.6997757,41.6646229,Rich Gottardo,Manager,fountainhillsgc@alsipparks.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00166,Four Willows Golf Club,Public,9,34323 E County Rd 1000 N,Mason City,Illinois,United States of America,62664,(217) 482-3349,,,-89.641482,40.20791,Rodger Tucker,Owner,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00167,Four Winds Golf Course,Public,18,23110 W Hwy 176,Mundelein,Illinois,United States of America,60060,(847) 566-8502,(847) 566-8531,,-88.085529,42.265823,,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00168,Fox Bend Golf Course,Public,18,Route 34,Oswego,Illinois,United States of America,60543,(630) 554-3939,(630) 554-9771,www.foxbendgolfcourse.com/,-88.280976,41.71918,Brad Doyle,General Manager,bdoyle@oswegolandpd.org,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
USA-IL-00169,Fox Creek Golf Club,Semi-Private,18,6555 Fox Creek Dr,Edwardsville,Illinois,United States of America,62025,(618) 692-9400,(618) 692-9765,www.foxcreek.net,-89.955376,38.849716,,,info@foxcreek.net,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No
